team_id,team_display_name,season,games_played,off_efficiency,def_efficiency,tempo,orb_rate,drb_rate,to_margin,ft_rate,three_rate,avg_point_diff,off_eff_std,three_pct_std,point_diff_std,off_eff_floor,def_eff_floor,point_diff_floor,adj_off_eff,adj_def_eff,sos,sos_avg,sos_std,num_games,sos_gap,sos_regression,off_floor_quality,diff_floor_quality,off_eff_std_pctile,three_pct_std_pctile,point_diff_std_pctile,off_penalty_mult,diff_penalty_mult,three_penalty_mult,off_eff_adj_var,three_pct_adj_var,point_diff_adj_var,consistency_score,efficiency_margin,margin_per_game,rebound_bonus,to_margin_bonus,ft_rate_bonus,consistency_bonus,supporting_bonus,power_rating_raw,preseason_rating,effective_returning,prior_weight,power_rating,rank
194,Ohio State Buckeyes,2011,37,122.41402559675343,86.27977895614454,63.21654432282471,0.3429187302014638,0.7138757794497546,0.07129178302189376,0.3875894901977571,0.32820351081515126,17.45945945945946,13.812912897632625,0.14637427778643194,14.951021136799755,99.11316907246585,114.73709753566231,2.2,122.41402559675343,86.27977895614454,13.594286095014185,11.850453042774378,11.561496983134877,37,-3.2207037008125994,-0.032207037008125994,0.9602124681602943,1.055,0.7188405797101449,0.9449275362318841,0.7565217391304347,1.0397875318397056,0.9450000000000001,1.0397875318397056,0.5671957065951762,0.7856520346425204,0.47660869565217395,0.37899133132400387,36.13424664060889,36.13424664060889,0.0,0.0,0.0,0.0,0.0,36.691031603359924,17.246553357975564,65.7541599570585,0.0,36.691031603359924,1
150,Duke Blue Devils,2011,37,118.47359661729891,86.14421722285829,68.80241812756996,0.34777751605578905,0.6715041483446907,0.03799288640385447,0.3766192951411195,0.35228578021812557,16.18918918918919,12.250898457360076,0.1036343832386089,16.084564439648755,100.87253552854787,114.91519789046218,-4.4,118.47359661729891,86.14421722285829,12.75514712467829,10.881297806425588,10.48353317883062,37,-2.381564730476704,-0.02381564730476704,0.9772572829210632,0.89,0.391304347826087,0.22608695652173913,0.881159420289855,1.0227427170789367,1.1099999999999999,1.0227427170789367,0.3036944201245084,0.1848966456166776,0.6520579710144927,0.6507939132307363,32.32937939444062,32.32937939444062,0.0,0.0,0.0,0.0,0.0,32.88616435719165,21.45423414913895,57.8875,0.0,32.88616435719165,2
2305,Kansas Jayhawks,2011,38,117.17911241019725,86.49023860987421,68.94659234721695,0.36910341941966485,0.7238325842223089,0.00972422558919437,0.40184590661908165,0.3245283041956852,16.473684210526315,14.74201332564514,0.111301102081168,15.580196789697165,95.42507482456587,115.60663573249214,1.0,117.17911241019725,86.49023860987421,11.318785877748416,9.84221616110838,10.481104650183639,38,-0.9452034835468304,-0.009452034835468304,0.9244820590358056,1.025,0.8579710144927536,0.4057971014492754,0.8260869565217391,1.0755179409641944,0.9750000000000001,1.0755179409641944,0.7002385544080697,0.3489905996554552,0.5369565217391304,0.46351873792258014,30.688873800323037,30.688873800323037,0.0,0.0,0.0,0.0,0.0,31.245658763074072,18.231466169691842,54.331034482758625,0.0,31.245658763074072,3
221,Pittsburgh Panthers,2011,34,117.94520085497655,88.86052679409674,62.761349964821754,0.42160397639554165,0.7198796301709597,-0.00889513697271573,0.4451628991128144,0.27491586299063875,12.970588235294118,12.521789014301007,0.12797719518408082,12.880535689306319,105.8359710789735,121.23231133023326,-1.6999999999999997,117.94520085497655,88.86052679409674,12.277761289542388,10.249564981643484,12.791319546436593,34,-1.9041788953408023,-0.019041788953408023,1.025343251163529,0.9575,0.47246376811594204,0.7768115942028986,0.4115942028985507,0.974656748836471,1.0425,0.974656748836471,0.349442679803899,0.6054168754741668,0.28605797101449276,0.5768125289088588,29.084674060879806,29.084674060879806,0.0,0.0,0.0,0.0,0.0,29.64145902363084,17.09809167433198,84.29680759275237,0.0,29.64145902363084,4
275,Wisconsin Badgers,2011,34,121.4974633486932,93.10668148326891,56.33203850432055,0.3348766459621676,0.7367522517633299,0.0380539421951156,0.31146297505698983,0.4103854242442093,9.352941176470589,17.26638366875759,0.1290512933160668,14.842368415392912,94.63499113525755,121.49338031994644,-7.0,121.4974633486932,93.10668148326891,15.381983455988157,12.822207443495362,13.550256073088159,34,-5.0084010617865715,-0.050084010617865715,0.9168276956806267,0.825,0.9797101449275363,0.7942028985507247,0.7420289855072464,1.0831723043193733,1.175,1.0831723043193733,0.8052873848470206,0.6878854822738074,0.581256038647343,0.2918111176035234,28.390781865424287,28.390781865424287,0.0,0.0,0.0,0.0,0.0,28.947566828175322,18.27701800597523,65.50375939849624,0.0,28.947566828175322,5
96,Kentucky Wildcats,2011,38,116.90539341469085,88.68678873349864,65.01539334338186,0.3419609723874404,0.6979941268033005,0.01909423425893179,0.36671509016620674,0.3237558408906068,11.394736842105264,10.982451990367757,0.10389553148877577,13.320456679299417,100.78930910908183,114.30527316384705,-2.0,116.90539341469085,88.68678873349864,12.582940523508368,11.750038526511517,11.293145130005815,38,-2.209358129306782,-0.02209358129306782,0.9764509819380606,0.95,0.14492753623188406,0.2318840579710145,0.48405797101449277,1.0235490180619395,1.05,1.0235490180619395,0.1125680904009798,0.1897870900733269,0.338840579710145,0.8038371373864074,28.218604681192204,28.218604681192204,0.0,0.0,0.0,0.0,0.0,28.77538964394324,5.1801389948174,18.384364820846905,0.0,28.77538964394324,6
2509,Purdue Boilermakers,2011,34,113.834527092361,86.41508225445422,64.88897257768535,0.3229905377838939,0.7000948318521131,0.05405255292379317,0.35158134559219173,0.3288471614281639,10.676470588235293,11.238846569380453,0.08797804570747778,15.662579585974576,94.36659250859145,122.46258590269032,-9.799999999999999,113.834527092361,86.41508225445422,13.850227529947334,12.135213690513169,13.17203642025786,34,-3.4766451357457484,-0.034766451357457484,0.9142274387200864,0.755,0.18840579710144928,0.014492753623188406,0.8405797101449275,1.0857725612799136,1.245,1.0857725612799136,0.15523472171741534,0.012582788614081051,0.69768115942029,0.7590818454430329,27.41944483790678,27.41944483790678,0.0,0.0,0.0,0.0,0.0,27.976229800657816,14.76176985476677,60.438309378113,0.0,27.976229800657816,7
251,Texas Longhorns,2011,36,111.98883721289045,85.02546568059152,67.1860563716832,0.3808205940771593,0.698180926305112,0.012696328501613187,0.43803529827750254,0.25597902856264804,12.86111111111111,11.10401040661328,0.10829598132535193,13.37621081895078,96.72126369223537,119.21921215204414,-2.5,111.98883721289045,85.02546568059152,10.676327972544764,10.195552223833992,11.165329687272045,36,-0.3027455783431776,-0.003027455783431776,0.9370395902243889,0.9375,0.1681159420289855,0.3507246376811594,0.4927536231884058,1.0629604097756111,1.0625,1.0629604097756111,0.13560688233880897,0.2981058466231295,0.34903381642512077,0.7541617466401009,26.963371532298922,26.963371532298922,0.0,0.0,0.0,0.0,0.0,27.520156495049957,11.438225709811107,48.91398783666377,0.0,27.520156495049957,8
41,UConn Huskies,2011,41,114.79521428657993,88.59578282868688,64.70631893335752,0.3795062693020129,0.6599908010808134,0.0012890780792686276,0.34919649338658476,0.29127850514682296,7.512195121951219,11.125219144493293,0.11244109748059242,12.257899394307968,94.32128546623672,113.17454160789845,-8.0,114.79521428657993,88.59578282868688,17.065663592922007,13.962375232513795,13.292138422749435,41,-6.692081198720421,-0.06692081198720422,0.9137885022258585,0.8,0.17101449275362318,0.43478260869565216,0.2927536231884058,1.0862114977741415,1.2,1.0862114977741415,0.14096232546136472,0.3776362606888407,0.23420289855072463,0.7528916539366787,26.199431457893056,26.199431457893056,0.0,0.0,0.0,0.0,0.0,26.75621642064409,7.461105776210156,43.61952366950897,0.0,26.75621642064409,9
183,Syracuse Orange,2011,34,113.30611417440511,87.74755642447975,65.51655262347136,0.36238036512109084,0.6653271250271258,0.018797636476138368,0.37769185843330705,0.3167594803493367,10.264705882352942,13.991964769197025,0.1148678292939047,16.389776605664906,94.8089797267515,117.1503528370085,-7.3999999999999995,113.30611417440511,87.74755642447975,13.466311441964285,12.171374907327998,10.453611479500234,34,-3.092729047762699,-0.03092729047762699,0.9185133043281314,0.815,0.7594202898550725,0.5072463768115942,0.9101449275362319,1.0814866956718685,1.185,1.0814866956718685,0.6232454562335763,0.4386592218345052,0.7190144927536233,0.41741746667608687,25.558557749925356,25.558557749925356,0.0,0.0,0.0,0.0,0.0,26.11534271267639,15.980670663951386,53.628571428571426,0.0,26.11534271267639,10
87,Notre Dame Fighting Irish,2011,34,119.46081697885302,94.08749587797658,63.88413253821156,0.33166090914664703,0.7071662205662085,-0.008581713921469215,0.4632981088983504,0.3862394239739234,9.735294117647058,17.892604247101133,0.1218649671578271,16.579119440610377,91.79742592319413,122.0505041712732,-14.0,119.46081697885302,94.08749587797658,14.947409152589897,11.3659403691533,15.097736455792468,34,-4.573826758388311,-0.04573826758388311,0.8893372469204918,0.65,0.991304347826087,0.6550724637681159,0.927536231884058,1.1106627530795081,1.35,1.1106627530795081,0.8354971297259854,0.5817798574160432,0.8347826086956522,0.2534825458400776,25.37332110087644,25.37332110087644,0.0,0.0,0.0,0.0,0.0,25.930106063627473,11.404624707718304,59.222614840989394,0.0,25.930106063627473,11
153,North Carolina Tar Heels,2011,37,109.79976077380852,85.45198304096782,71.78557809203437,0.36869066816506785,0.7006165257946935,0.012227512394244229,0.3827274382148353,0.25008893036238944,8.72972972972973,14.639438648540242,0.13724050287088158,14.908328486395055,87.67280733156986,113.50734599344564,-7.0,109.79976077380852,85.45198304096782,14.10411400661844,13.627876889904858,10.781830079127227,37,-3.730531612416854,-0.03730531612416854,0.8493777719572033,0.825,0.8492753623188406,0.8898550724637682,0.7507246376811594,1.1506222280427967,1.175,1.1506222280427967,0.7415441761271284,0.8187271061057245,0.5880676328502416,0.2698109341995847,24.347777732840697,24.347777732840697,0.0,0.0,0.0,0.0,0.0,24.904562695591732,7.707517121598524,50.640182525835456,0.0,24.904562695591732,12
