team_id,team_display_name,season,games_played,off_efficiency,def_efficiency,tempo,orb_rate,drb_rate,to_margin,ft_rate,three_rate,avg_point_diff,off_eff_std,three_pct_std,point_diff_std,off_eff_floor,def_eff_floor,point_diff_floor,wins,losses,record,adj_off_eff,adj_def_eff,sos,sos_avg,sos_std,num_games,sos_gap,sos_regression,off_floor_quality,diff_floor_quality,off_eff_std_pctile,three_pct_std_pctile,point_diff_std_pctile,off_penalty_mult,diff_penalty_mult,three_penalty_mult,off_eff_adj_var,three_pct_adj_var,point_diff_adj_var,consistency_score,efficiency_margin,margin_per_game,rebound_bonus,to_margin_bonus,ft_rate_bonus,consistency_bonus,supporting_bonus,power_rating_raw,preseason_rating,effective_returning,prior_weight,power_rating,rank
222,Villanova Wildcats,2018,40,123.01343693680275,89.49524545864178,69.1328339512836,0.2899360654658809,0.7332862922237335,0.03176505122603644,0.3035557209760203,0.47197441403434726,16.4,11.91165166628119,0.10233553871822836,12.152450422941511,108.33125231661627,117.94301078458732,0.5000000000000018,36,4,36-4,123.01343693680275,89.49524545864178,12.231198298820933,11.680318137303251,8.603621877717144,40,-1.3041933958449103,-0.013041933958449103,1.0229649897904725,1.0125,0.33903133903133903,0.4188034188034188,0.21937321937321938,0.9770350102095275,0.9875,0.9770350102095275,0.255196750513866,0.32072553248724744,0.1444207027540361,0.7495621877354081,33.51819147816097,33.51819147816097,0.0,0.0,0.0,0.0,0.0,34.14744533912807,17.52522481619566,57.638888888888886,0.0,34.14744533912807,1
150,Duke Blue Devils,2018,37,117.69005315918103,88.20932255441204,69.80435873438697,0.3855070907550326,0.7003701324714195,-0.0031102701440358345,0.3546447886211535,0.3659400771137127,14.72972972972973,12.338384277867656,0.1313675346942064,16.190958808765686,102.25849909265602,118.50274429107716,-4.0,29,8,29-8,117.69005315918103,88.20932255441204,12.04814698578125,11.078817590645864,10.054333208560234,37,-1.1211420828052265,-0.011211420828052265,0.9656203749456969,0.9,0.4188034188034188,0.9173789173789174,0.8319088319088319,1.0343796250543031,1.1,1.0343796250543031,0.333745443125993,0.7437755589664987,0.6100664767331435,0.45366375792804237,29.480730604768993,29.480730604768993,0.0,0.0,0.0,0.0,0.0,30.109984465736087,5.178418745317575,19.243243243243242,0.0,30.109984465736087,2
258,Virginia Cavaliers,2018,34,110.12611216480614,80.74738119088353,59.5956472755569,0.2700573285109396,0.7491671806894642,0.06793953662998074,0.2550577255305939,0.349940413643802,13.147058823529411,10.669744540758334,0.10121974623575271,12.407554768356588,99.30908243837501,110.27575519045536,1.0,31,3,31-3,110.12611216480614,80.74738119088353,11.696755916106438,10.514214703525079,10.165820187607475,34,-0.7697510131304153,-0.007697510131304153,0.9377692247640642,1.025,0.1111111111111111,0.396011396011396,0.25925925925925924,1.062230775235936,0.9750000000000001,1.062230775235936,0.09092881668554399,0.32971579615540736,0.1685185185185185,0.8060983150417602,29.378730973922615,29.378730973922615,0.0,0.0,0.0,0.0,0.0,30.007984834889708,18.192875410266243,68.88840579710144,0.0,30.007984834889708,3
2509,Purdue Boilermakers,2018,37,117.65450187447969,90.38353791514601,66.95096396523832,0.2797681731915606,0.7212118468651809,0.018889537943927656,0.36253924496136575,0.4013968078590066,14.675675675675675,14.946351593502383,0.11143262401938223,17.57057839757204,95.80026187331794,122.59879434913611,-3.4,30,7,30-7,117.65450187447969,90.38353791514601,11.128240881581997,9.817062708798169,11.613313237558057,37,-0.20123597860597364,-0.0020123597860597364,0.9046356597331756,0.915,0.8632478632478633,0.6210826210826211,0.9487179487179487,1.0953643402668245,1.085,1.0953643402668245,0.7284827617082925,0.5332380921260356,0.6862393162393162,0.35041373401274145,27.270963959333685,27.270963959333685,0.0,0.0,0.0,0.0,0.0,27.900217820300778,18.24659160460123,75.49116607773851,0.0,27.900217820300778,4
153,North Carolina Tar Heels,2018,37,116.37998595014295,92.13257490754039,70.45538974828227,0.37422116812980216,0.7459051569377665,-0.0037712156331086853,0.2901576099379336,0.3543971975265084,8.297297297297296,13.51823268790824,0.11399020300148031,14.354373829883631,95.86418241376532,122.65361339179935,-10.399999999999999,26,11,26-11,116.37998595014295,92.13257490754039,14.448059366219956,13.63078014599625,10.646021434631713,37,-3.5210544632439333,-0.03521054463243933,0.9052392572510465,0.74,0.6467236467236467,0.6951566951566952,0.6182336182336182,1.0947607427489534,1.26,1.0947607427489534,0.5454602727864662,0.5965064113199786,0.5193162393162393,0.4432095870943612,24.247411042602565,24.247411042602565,0.0,0.0,0.0,0.0,0.0,24.876664903569658,16.57751767587761,54.319626168224296,0.0,24.876664903569658,5
130,Michigan Wolverines,2018,40,109.90210626483046,85.68960110481564,64.90109196614853,0.2517912133368456,0.749879816648678,0.05127458574121302,0.3139066650929935,0.4325675942562782,9.625,13.483364088862851,0.10656409352366808,14.355714488019691,95.64178324434464,119.56799251890186,-9.0,32,8,32-8,109.90210626483046,85.68960110481564,12.041733215559658,10.550685103087384,13.074141952251715,40,-1.114728312583635,-0.01114728312583635,0.9031391563179297,0.775,0.6353276353276354,0.5071225071225072,0.6210826210826211,1.0968608436820704,1.225,1.0968608436820704,0.5368765669407594,0.43599108532299696,0.5072174738841406,0.5058481248896122,24.212505160014828,24.212505160014828,0.0,0.0,0.0,0.0,0.0,24.84175902098192,13.942898559731663,53.1257328990228,0.0,24.84175902098192,6
2305,Kansas Jayhawks,2018,39,115.98275525390304,92.07272423350653,69.18657380498277,0.2921761593439203,0.6894432047807767,0.01594112354261992,0.2820372393353824,0.4117337892748371,9.512820512820513,12.73710936022932,0.09575880953014922,16.60195263542942,101.42487110590558,121.2830174494246,-10.399999999999999,31,8,31-8,115.98275525390304,92.07272423350653,13.92294093222577,13.275562423944589,9.025548366255311,39,-2.995936029249746,-0.02995936029249746,0.9577484799318476,0.74,0.49572649572649574,0.23931623931623933,0.886039886039886,1.0422515200681524,1.26,1.0422515200681524,0.39805202539058504,0.19550501277054824,0.7442735042735044,0.5862840593056979,23.910031020396502,23.910031020396502,0.0,0.0,0.0,0.0,0.0,24.539284881363596,22.39927579050328,80.34767074343821,0.0,24.539284881363596,7
277,West Virginia Mountaineers,2018,37,114.91547776064162,91.52123980645314,69.28038400988275,0.37013257318478365,0.7011777731343639,0.07460106026287257,0.31882145309565024,0.3837557568753018,10.513513513513514,12.336343853795958,0.0921756568178135,18.5541573981886,97.7550396593636,126.40431280803901,-9.799999999999999,26,11,26-11,114.91547776064162,91.52123980645314,12.958365845896713,10.26073947319168,13.48583553830851,37,-2.0313609429206902,-0.020313609429206902,0.9230944995894755,0.755,0.41595441595441596,0.18803418803418803,0.9772079772079773,1.0769055004105246,1.245,1.0769055004105246,0.3451028163519169,0.15871851982546173,0.8110826210826212,0.6036367362496663,23.394237954188483,23.394237954188483,0.0,0.0,0.0,0.0,0.0,24.023491815155577,14.422198367911932,52.65745415891576,0.0,24.023491815155577,8
127,Michigan State Spartans,2018,35,113.82529865481312,90.51071522982583,66.88835944943148,0.3728317302585363,0.7413918347355088,-0.0480685794456076,0.36836125312203705,0.36249963908033,15.314285714285715,14.62780115516208,0.10405337034821198,17.250356225770133,98.37383582391209,119.55067413680888,-4.999999999999998,30,5,30-5,113.82529865481312,90.51071522982583,8.691643960452788,7.8336277063340685,11.915296227935439,35,2.2353609425232346,0.08941443770092938,0.9289377516392133,0.875,0.811965811965812,0.46438746438746437,0.9373219373219374,1.0710622483607866,1.125,1.0710622483607866,0.6700043535009842,0.38985974143759783,0.702991452991453,0.41979948584858384,23.31458342498729,23.31458342498729,0.0,0.0,0.0,0.0,0.0,23.943837285954384,13.37631881238409,81.62989323843415,0.0,23.943837285954384,9
2641,Texas Tech Red Raiders,2018,37,109.23308382978797,86.56940799478038,67.02941654270235,0.3270386811688769,0.7144296425605267,0.03646568867087425,0.4035663910635199,0.3364608820870279,9.783783783783784,11.671939313769107,0.11056994049674744,15.12197653001003,94.37009254168008,119.78459808941395,-10.0,27,10,27-10,109.23308382978797,86.56940799478038,12.588344061544765,10.694421801464335,11.978030968783216,37,-1.661339158568742,-0.01661339158568742,0.8911306634883093,0.75,0.27350427350427353,0.6011396011396012,0.717948717948718,1.1088693365116908,1.25,1.1088693365116908,0.23365208442696783,0.5224790768341082,0.5982905982905983,0.5740988397646254,22.663675835007595,22.663675835007595,0.0,0.0,0.0,0.0,0.0,23.29292969597469,8.110491652123402,54.01538461538462,0.0,23.29292969597469,10
