team_id,team_display_name,season,games_played,off_efficiency,def_efficiency,tempo,orb_rate,drb_rate,to_margin,ft_rate,three_rate,avg_point_diff,off_eff_std,three_pct_std,point_diff_std,off_eff_floor,def_eff_floor,point_diff_floor,adj_off_eff,adj_def_eff,sos,sos_avg,sos_std,num_games,sos_gap,sos_regression,off_floor_quality,diff_floor_quality,off_eff_std_pctile,three_pct_std_pctile,point_diff_std_pctile,off_penalty_mult,diff_penalty_mult,three_penalty_mult,off_eff_adj_var,three_pct_adj_var,point_diff_adj_var,consistency_score,efficiency_margin,margin_per_game,rebound_bonus,to_margin_bonus,ft_rate_bonus,consistency_bonus,supporting_bonus,power_rating_raw,preseason_rating,effective_returning,prior_weight,power_rating,rank
2305,Kansas Jayhawks,2020,30,114.9268824026996,83.1871149444705,66.91590894877737,0.3248050411127797,0.739509196351169,-0.00336956433187699,0.3658053986967536,0.3220489702847209,13.333333333333334,13.990074871455217,0.11117824934380664,12.863563439724471,91.12698907516074,107.56168972911172,2.6000000000000014,114.9268824026996,83.1871149444705,13.689487815304657,13.269187542988146,8.978110710071427,30,-3.859580792783035,-0.03859580792783035,0.8873776701654741,1.065,0.7308781869688386,0.6685552407932012,0.33994334277620397,1.112622329834526,0.935,1.112622329834526,0.6095176309332452,0.6017988387665828,0.21250000000000002,0.492438354058398,31.73976745822911,31.73976745822911,0.0,0.0,0.0,0.0,0.0,32.244366122871035,13.129731402686453,58.50309278350516,0.0,32.244366122871035,1
127,Michigan State Spartans,2020,31,115.59969267003072,86.52536580534016,67.79182910896782,0.32567406136260746,0.7441305445797172,-0.024155371673543796,0.30998241667756216,0.37523722499348955,11.161290322580646,12.904714824415667,0.09596879415134307,18.658504359841828,95.73079055009747,112.10957602303328,-7.0,115.59969267003072,86.52536580534016,15.49769483436747,12.59111350296489,11.850739469531309,31,-5.667787811845848,-0.05667787811845848,0.9322086326299993,0.825,0.5410764872521246,0.29461756373937675,0.9915014164305949,1.0677913673700008,1.175,1.0677913673700008,0.43305052306675723,0.2545137883829673,0.7788825757575758,0.5429793208998646,29.074326864690562,29.074326864690562,0.0,0.0,0.0,0.0,0.0,29.57892552933249,22.794390980072357,72.26299694189603,0.0,29.57892552933249,2
150,Duke Blue Devils,2020,31,113.76972696694247,87.7937341709114,72.86958474056084,0.3454647776445548,0.723607919262279,0.025891095238485647,0.36234103600507983,0.31628062876470897,14.548387096774194,15.066147102272836,0.1214171149006382,16.770686151093955,93.29515137644674,113.06793729174194,-6.0,113.76972696694247,87.7937341709114,8.661356966227762,8.981863267965265,8.707157501916749,31,1.16855005629386,0.0467420022517544,0.9084908313812902,0.85,0.8923512747875354,0.8470254957507082,0.8951841359773371,1.09150916861871,1.15,1.09150916861871,0.7300569449358565,0.7479802781622724,0.6882575757575757,0.2741197307294681,25.975992796031065,25.975992796031065,0.0,0.0,0.0,0.0,0.0,26.480591460672994,14.89999762601047,45.363934426229505,0.0,26.480591460672994,3
239,Baylor Bears,2020,30,110.59429356422874,85.06675993911996,65.51846261267664,0.35589612224664097,0.6993926504480034,0.049668626893869215,0.31414229073546607,0.3689406577941327,11.0,12.440966858964684,0.1001838572376924,11.422904999197431,90.58951339647523,105.320846647201,-3.0,110.59429356422874,85.06675993911996,11.827013765565164,10.087286245723238,13.097825547239209,30,-1.9971067430435419,-0.01997106743043542,0.8821438319758991,0.925,0.44192634560906513,0.4164305949008499,0.1359773371104816,1.117856168024101,1.075,1.117856168024101,0.37027920331088626,0.3766125888277718,0.09772727272727273,0.6956420944041072,25.527533625108774,25.527533625108774,0.0,0.0,0.0,0.0,0.0,26.032132289750702,12.549724518275148,73.63882783882784,0.0,26.032132289750702,4
194,Ohio State Buckeyes,2020,31,112.80950559221965,88.57733065749994,65.28206508643494,0.30354156491766315,0.7492576176109298,-0.00851016898491669,0.37543880868287455,0.41450856613169623,9.129032258064516,13.386389360131721,0.0886201102007807,16.272147851433896,93.36256092703928,119.01863584984234,-12.0,112.80950559221965,88.57733065749994,15.599889921220322,11.947394341919916,12.961794602847093,31,-5.7699828986987,-0.057699828986987,0.9091472530469109,0.7,0.6260623229461756,0.1359773371104816,0.8753541076487252,1.090852746953089,1.3,1.090852746953089,0.5118906513221283,0.1200048884565955,0.7607954545454546,0.5630431648749766,24.23217493471971,24.23217493471971,0.0,0.0,0.0,0.0,0.0,24.736773599361637,12.276822046992608,81.8974358974359,0.0,24.736773599361637,5
120,Maryland Terrapins,2020,31,113.51626126929447,90.20396138730979,65.96984932285335,0.31096820600023284,0.7421079765832013,0.0031174637051471616,0.380273160527073,0.432566322968508,7.32258064516129,14.24123128149283,0.07678239799601365,11.536571116162705,88.8488036490797,116.2601403482989,-7.0,113.51626126929447,90.20396138730979,14.995391854953022,12.344180977090655,12.093827491749618,31,-5.1654848324313996,-0.051654848324313996,0.865193124224498,0.825,0.7960339943342776,0.039660056657223795,0.16147308781869688,1.134806875775502,1.175,1.134806875775502,0.6770910500444783,0.03641175105489558,0.12684659090909092,0.6847078193857224,23.312299881984686,23.312299881984686,0.0,0.0,0.0,0.0,0.0,23.816898546626614,15.63891745934382,83.33333333333334,0.0,23.816898546626614,6
130,Michigan Wolverines,2020,31,112.26054304994516,89.15606123874451,68.63332133559916,0.24911253697161695,0.754479844402128,0.005835870561811097,0.27432634902372505,0.39284542275876083,6.774193548387097,13.558241229215364,0.10234943161504784,15.768554525636045,94.55608715702098,123.66206822416513,-13.0,112.26054304994516,89.15606123874451,16.76579686472777,13.369513709579156,13.154101681769166,31,-6.935889842206146,-0.06935889842206146,0.9207695894808404,0.675,0.6572237960339944,0.46458923512747874,0.8356940509915014,1.0792304105191595,1.325,1.0792304105191595,0.5316440454954149,0.40564823721607596,0.7402935606060606,0.46029210862469233,23.104481811200642,23.104481811200642,0.0,0.0,0.0,0.0,0.0,23.60908047584257,15.597187449890724,54.148648648648646,0.0,23.60908047584257,7
156,Creighton Bluejays,2020,30,116.59708524853268,93.66549210714427,68.965161308477,0.23427266632500682,0.700514859251161,0.018208210112811506,0.2961837326571342,0.42858923281470146,7.633333333333334,11.739028207915299,0.1106085093380125,14.504418668789873,91.13722321460776,122.26299918274222,-14.299999999999999,116.59708524853268,93.66549210714427,13.586201470005177,11.256742754302488,11.894423682507815,30,-3.7562944474835547,-0.03756294447483555,0.8874773283118785,0.6425000000000001,0.2577903682719547,0.6572237960339944,0.6883852691218131,1.1125226716881214,1.3575,1.1125226716881214,0.214965644526436,0.5915458686386953,0.6247585227272727,0.5507830574840641,22.931593141388404,22.931593141388404,0.0,0.0,0.0,0.0,0.0,23.436191806030333,10.317754516056409,80.29014084507041,0.0,23.436191806030333,8
97,Louisville Cardinals,2020,31,113.23890624824173,90.31718123955037,66.40771600751951,0.32440236489860985,0.7529881198063486,-0.004536378338594769,0.3289602992606672,0.3836008689344427,10.387096774193548,15.33425437242,0.10987214711262061,13.792938819929658,91.4808075772682,115.71895328513956,-13.0,113.23890624824173,90.31718123955037,9.709003158255092,8.756111777863866,9.966400128633852,31,0.12090386426653055,0.004836154570661222,0.8908230889294211,0.675,0.9150141643059491,0.6458923512747875,0.5637393767705382,1.109176911070579,1.325,1.109176911070579,0.7607152765069577,0.5795984805019291,0.49938446969696965,0.3680083037972993,22.921725008691368,22.921725008691368,0.0,0.0,0.0,0.0,0.0,23.426323673333297,15.88682324641621,74.79637681159421,0.0,23.426323673333297,9
2250,Gonzaga Bulldogs,2020,33,115.55752889218986,92.85328083719041,71.55062241481924,0.33228328203488866,0.7805615754854527,0.030724833920871514,0.3966807643991338,0.31366361722251945,19.575757575757574,12.325160680725372,0.12869100159602784,16.271198294513958,101.36644437599199,112.19323190909444,4.0,115.55752889218986,92.85328083719041,3.9920268839634954,3.5648120251880258,12.73358502247231,33,5.837880138558127,0.23351520554232508,0.9870875813655564,1.1,0.40509915014164305,0.9348441926345609,0.8725212464589235,1.0129124186344436,0.8999999999999999,1.0129124186344436,0.30755778749878204,0.7660857891306289,0.5249999999999999,0.4775968588047671,22.704248054999454,22.704248054999454,0.0,0.0,0.0,0.0,0.0,23.208846719641382,11.047692232374942,33.67567567567568,0.0,23.208846719641382,10
