team_id,team_display_name,season,games_played,off_efficiency,def_efficiency,tempo,orb_rate,drb_rate,to_margin,ft_rate,three_rate,avg_point_diff,off_eff_std,three_pct_std,point_diff_std,off_eff_floor,def_eff_floor,point_diff_floor,adj_off_eff,adj_def_eff,sos,sos_avg,sos_std,num_games,sos_gap,sos_regression,off_floor_quality,diff_floor_quality,off_eff_std_pctile,three_pct_std_pctile,point_diff_std_pctile,off_penalty_mult,diff_penalty_mult,three_penalty_mult,off_eff_adj_var,three_pct_adj_var,point_diff_adj_var,consistency_score,efficiency_margin,margin_per_game,rebound_bonus,to_margin_bonus,ft_rate_bonus,consistency_bonus,supporting_bonus,power_rating_raw,preseason_rating,effective_returning,prior_weight,power_rating,rank
41,UConn Huskies,2024,40,120.53933600024249,85.05179939593881,64.65078957307719,0.35957519328723925,0.7328231641384775,0.013622638158110306,0.32783209016014,0.4035420611840409,18.0,11.661508444403053,0.11058050712918355,14.719601443879743,109.55350158430582,119.60626629057418,3.700000000000001,120.53933600024249,85.05179939593881,12.78648569178098,8.82383353672263,15.012466671400361,40,-2.661282787718733,-0.02661282787718733,1.0226933859655545,1.0925,0.292817679558011,0.6685082872928176,0.7154696132596685,0.9773066140344455,0.9075,0.9773066140344455,0.22070529318538906,0.5395135805500803,0.4328591160220994,0.6146733505277915,35.48753660430367,35.48753660430367,0.0,0.0,0.0,0.0,0.0,35.981885872888476,16.2617510995623,54.32418568863812,0.0,35.981885872888476,1
248,Houston Cougars,2024,37,113.53795886097845,81.20752698800923,63.38357639815868,0.3671923442481951,0.6960566450868712,0.10872744907294402,0.3118172677141404,0.3690598102449997,15.891891891891891,14.192478113117193,0.08479016121111953,16.789189285873125,92.9294492602804,116.05035872260301,-1.7999999999999998,113.53795886097845,81.20752698800923,12.57398172449542,11.05453422662275,10.384600065283747,37,-2.448778820433173,-0.02448778820433173,0.8675061202564535,0.955,0.7624309392265194,0.11602209944751381,0.919889502762431,1.1324938797435466,1.045,1.1324938797435466,0.6659183639413631,0.10850289635529987,0.6408563535911602,0.5354425523013098,32.330431872969214,32.330431872969214,0.0,0.0,0.0,0.0,0.0,32.82478114155402,17.650207416890964,70.66013513513514,0.0,32.82478114155402,2
2509,Purdue Boilermakers,2024,39,119.15782544047528,89.907413979308,67.20297694095889,0.37244024747879395,0.7592598753927587,-0.031132737792028766,0.4189395716956801,0.3463559479056862,13.333333333333334,11.32346022662418,0.1120842435019794,14.600528709484847,104.31504097419872,124.65317282131865,-1.5999999999999992,119.15782544047528,89.907413979308,13.823777253342362,13.08349843795368,10.06812430030556,39,-3.698574349280115,-0.03698574349280115,0.9737918087350457,0.96,0.23480662983425415,0.6988950276243094,0.6961325966850829,1.0262081912649543,1.04,1.0262081912649543,0.18583625650277988,0.5922596904825548,0.4826519337016575,0.5977116223045795,29.250411461167275,29.250411461167275,0.0,0.0,0.0,0.0,0.0,29.744760729752084,20.74780117690635,93.2711743772242,0.0,29.744760729752084,3
12,Arizona Wildcats,2024,36,114.20109541049709,87.54418833537464,73.14903247701129,0.3504449157946647,0.7691735034362153,0.017982516714799026,0.3726677071708837,0.33531471581950684,15.083333333333334,12.849609365897217,0.10011958087787078,18.135009551378005,103.57556917616613,118.24399908607357,-6.5,114.20109541049709,87.54418833537464,10.478841491391622,10.125035693127234,9.196703646393871,36,-0.3536385873293746,-0.003536385873293746,0.9668887622233463,0.8375,0.5165745856353591,0.43922651933701656,0.9723756906077348,1.0331112377766538,1.1625,1.0331112377766538,0.41158992741420636,0.37471440361666203,0.7535911602209945,0.5158161977132372,26.656907075122447,26.656907075122447,0.0,0.0,0.0,0.0,0.0,27.151256343707256,15.616742997259479,71.12158879839978,0.0,27.151256343707256,4
2633,Tennessee Volunteers,2024,36,110.66356551417908,84.27750719670905,68.43246214831538,0.3234233216904107,0.7218745678288387,0.039895124906178046,0.3438267746078789,0.40952242680062195,11.38888888888889,13.562787362847214,0.08088727143469923,15.014807506073609,95.79037807295725,117.70483045921986,-7.0,110.66356551417908,84.27750719670905,12.76082708992985,11.743470083202622,10.802612140317907,36,-2.635624185867602,-0.02635624185867602,0.8942131896986049,0.825,0.649171270718232,0.07734806629834254,0.7458563535911602,1.105786810301395,1.175,1.105786810301395,0.5536245158512703,0.0706294157906676,0.5842541436464088,0.607766362221156,26.38605831747003,26.38605831747003,0.0,0.0,0.0,0.0,0.0,26.88040758605484,19.62154354579021,73.00027677830057,0.0,26.88040758605484,5
66,Iowa State Cyclones,2024,37,107.99969332245475,81.63099178246665,66.83699112354964,0.30730960397726914,0.7051582271295397,0.10186406228612252,0.3629783550641414,0.3207742500026243,13.783783783783784,12.892277465264923,0.11876597050481176,17.929081179802605,94.99565203400302,108.69351466257434,-7.4,107.99969332245475,81.63099178246665,11.86051669296968,9.240954915748755,14.100900907758236,37,-1.7353137889074333,-0.017353137889074333,0.8867943390736647,0.815,0.5303867403314917,0.8121546961325967,0.9668508287292817,1.1132056609263352,1.185,1.1132056609263352,0.45535769567537765,0.7465844047994563,0.7638121546961326,0.365599341376006,26.368701539988095,26.368701539988095,0.0,0.0,0.0,0.0,0.0,26.863050808572904,11.249487468034056,63.47218045112783,0.0,26.863050808572904,6
150,Duke Blue Devils,2024,36,115.332487724831,89.08845053223124,65.85454893015326,0.3223971059425939,0.745275557640308,0.02312116565209274,0.35333688661797885,0.37677931083491306,12.305555555555555,13.275228472165963,0.0997387590799524,14.125598737134638,100.23688289756852,119.0651337954616,-5.0,115.332487724831,89.08845053223124,10.064755153933769,9.386703301163168,11.236598346162001,36,0.06044775012847836,0.0024179100051391345,0.9357217769097078,0.875,0.6022099447513812,0.4281767955801105,0.5966850828729282,1.0642782230902923,1.125,1.0642782230902923,0.4942967047923836,0.3763076535018109,0.44751381215469616,0.5586951863187387,26.244037192599762,26.244037192599762,0.0,0.0,0.0,0.0,0.0,26.73838646118457,15.283620469452465,73.96262975778546,0.0,26.73838646118457,7
2,Auburn Tigers,2024,35,113.86512454813476,87.71222706888781,69.41048695513474,0.3274718513152424,0.6993412337327818,0.03187467802442954,0.38796222023057125,0.3762134297531605,14.8,15.422505151823145,0.11739813652969251,14.137559486534235,99.62852386917723,113.74746253523439,-6.0,113.86512454813476,87.71222706888781,9.177068127773635,8.451624777331963,9.64321059762615,35,0.9481347762886116,0.037925391051544466,0.9300426818042956,0.85,0.9116022099447514,0.7928176795580111,0.6022099447513812,1.0699573181957045,1.15,1.0699573181957045,0.752240027921781,0.700494173841948,0.4616942909760589,0.33850745524259107,26.152897479246946,26.152897479246946,0.0,0.0,0.0,0.0,0.0,26.647246747831755,11.52583708415107,65.21758241758242,0.0,26.647246747831755,8
153,North Carolina Tar Heels,2024,37,113.62803214688223,88.52153780263774,69.78991129978752,0.3273079715134758,0.7672436248543023,0.0048737869463386894,0.36815375666147204,0.3613343990196955,11.45945945945946,10.506933792264006,0.0648293263533566,12.590990153003577,102.8324982163333,119.97997369045795,-4.0,113.62803214688223,88.52153780263774,11.706485754418905,11.106613680929437,10.409870937534377,37,-1.5812828503566578,-0.01581282850356658,0.9599521171601184,0.9,0.09116022099447514,0.0055248618784530384,0.2900552486187845,1.0400478828398816,1.1,1.0400478828398816,0.07312120167062218,0.004745035950547654,0.21270718232044197,0.915913961168949,25.106494344244496,25.106494344244496,0.0,0.0,0.0,0.0,0.0,25.600843612829305,13.167029308438257,84.91971454058876,0.0,25.600843612829305,9
333,Alabama Crimson Tide,2024,37,120.45690875427891,96.66965291134436,72.72670558430215,0.34766654915461104,0.6952099646721688,-0.0068043501684273075,0.36174068713697016,0.46504751868315547,8.891891891891891,13.937554733130158,0.10393357271672721,19.62394198674413,105.15774647372481,131.16589009755367,-15.6,120.45690875427891,96.66965291134436,13.929208483055833,13.761843192077947,9.902789073963666,37,-3.8040055789935856,-0.038040055789935856,0.9816585526384244,0.61,0.7154696132596685,0.5331491712707183,0.9972375690607734,1.0183414473615757,1.3900000000000001,1.0183414473615757,0.5619131946565875,0.4483394002700032,0.9241068139963168,0.38728922854378467,23.787255842934556,23.787255842934556,0.0,0.0,0.0,0.0,0.0,24.281605111519365,14.636233932366979,49.94239173619388,0.0,24.281605111519365,10
