team_id,team_display_name,season,games_played,off_efficiency,def_efficiency,tempo,orb_rate,drb_rate,to_margin,ft_rate,three_rate,avg_point_diff,off_eff_std,three_pct_std,point_diff_std,off_eff_floor,def_eff_floor,point_diff_floor,adj_off_eff,adj_def_eff,sos,sos_avg,sos_std,num_games,sos_gap,sos_regression,off_floor_quality,diff_floor_quality,off_eff_std_pctile,three_pct_std_pctile,point_diff_std_pctile,off_penalty_mult,diff_penalty_mult,three_penalty_mult,off_eff_adj_var,three_pct_adj_var,point_diff_adj_var,consistency_score,efficiency_margin,margin_per_game,rebound_bonus,to_margin_bonus,ft_rate_bonus,consistency_bonus,supporting_bonus,power_rating_raw,power_rating,prior_weight,effective_returning,rank
2351,Loyola Marymount Lions,2005,25,94.36229139804439,96.54973041180754,69.49322274975762,0.30650075354050066,0.6729991279574695,0.056594575882373974,0.312601498892633,0.26661081814307486,-3.36,13.610561165621334,0.12630569493103552,15.046815831486295,76.65551407177728,125.7827407656268,-17.0,94.36229139804439,96.54973041180754,4.527362402156099,4.406779072049615,9.60802915660946,25,6.564475327834884,0.25,0.7491865739901437,0.575,0.6858006042296072,0.7069486404833837,0.7371601208459214,1.2508134260098562,1.425,1.2508134260098562,0.6370731830311317,0.6587147167851318,0.7003021148036254,0.33954504721184486,-2.1874390137631536,-2.1874390137631536,0.0,0.0,0.0,0.0,0.0,-1.567844180373644,-1.567844180373644,0.0,,183
2,Auburn Tigers,2005,26,101.25608841309311,103.51138407935221,68.55565851276938,0.31619638338540124,0.6417807294208735,0.001516472780638621,0.3262903338669116,0.4225992152627277,-6.961538461538462,16.67357519162764,0.11539892937937819,16.43284703082401,78.16859646745174,131.40259159882345,-33.5,101.25608841309311,103.51138407935221,10.106251348249407,9.098320548292431,10.396620307685442,26,0.9855863817415766,0.039423455269663066,0.7639745645203319,0.5,0.9818731117824774,0.4954682779456193,0.8851963746223565,1.236025435479668,1.5,1.236025435479668,0.9013255905117016,0.45620519951829125,0.8851963746223565,0.2584988503083283,-2.2552956662591015,-2.2552956662591015,0.0,0.0,0.0,0.0,0.0,-1.635700832869592,-1.635700832869592,0.0,,184
231,Furman Paladins,2005,22,99.69996557085427,101.98707725761132,65.57783143425112,0.3163273617196803,0.6284746024965188,0.012332579490085578,0.32103841956268886,0.42200072319726,1.2272727272727273,11.204316539578283,0.10258396389806516,12.705198854094254,88.60842855773613,121.97222591770338,-13.899999999999999,99.69996557085427,101.98707725761132,-5.017211241570996,-4.948771410014704,8.684863467612251,22,16.10904897156198,0.25,0.8660074336682563,0.6525000000000001,0.2326283987915408,0.24773413897280966,0.4078549848942598,1.1339925663317438,1.3475,1.1339925663317438,0.19591688435986,0.2092729203322864,0.36638972809667675,0.7567902921155865,-2.2871116867570436,-2.2871116867570436,0.0,0.0,0.0,0.0,0.0,-1.667516853367534,-1.667516853367534,0.0,,185
2750,Wright State Raiders,2005,28,101.09758421221734,103.38890420125172,60.89178035574834,0.360992159678135,0.7120231533533196,-0.02745593333241663,0.40495947156159684,0.2536322881338641,-0.6071428571428571,12.434362327209415,0.11461737986263237,12.942434614732027,89.11364081691241,123.58952431548482,-17.0,101.09758421221734,103.38890420125172,0.8561858382517773,0.5295818367497473,10.562198649134752,28,10.235651891739206,0.25,0.8709450855276605,0.575,0.4622356495468278,0.4773413897280967,0.45317220543806647,1.1290549144723396,1.425,1.1290549144723396,0.38759434236483453,0.40147742239113327,0.43051359516616317,0.5968167664256288,-2.2913199890343776,-2.2913199890343776,0.0,0.0,0.0,0.0,0.0,-1.671725155644868,-1.671725155644868,0.0,,186
2169,Delaware State Hornets,2005,27,100.86553964007774,103.22892131325011,59.617300177089106,0.31569542013410945,0.6034859185413858,0.0523321809924968,0.4494810579747192,0.38808432589307146,2.740740740740741,14.277018004403502,0.12102348064713922,13.300065334115388,85.4240616765998,120.89847657915173,-13.799999999999999,100.86553964007774,103.22892131325011,-7.954485281734902,-7.368433230828809,15.773308156652604,27,19.046323011725885,0.25,0.8348852770576785,0.655,0.8157099697885196,0.6102719033232629,0.5045317220543807,1.1651147229423215,1.345,1.1651147229423215,0.7058353209394533,0.529674462386851,0.45239677744209467,0.4191806154282971,-2.36338167317237,-2.36338167317237,0.0,0.0,0.0,0.0,0.0,-1.7437868397828602,-1.7437868397828602,0.0,,187
113,UMass Minutemen,2005,24,97.81085398525525,100.19738230979617,64.6685993944048,0.3562346328596,0.6300604300491229,-0.03302857798587467,0.3595689524229176,0.34326756441839157,-2.2916666666666665,10.75789607421326,0.10242392470268133,11.566364904387603,85.53590244089037,116.56061096701855,-18.1,97.81085398525525,100.19738230979617,3.722226465715339,3.023114648839368,11.090095158456812,24,7.369611264275644,0.25,0.8359783438780618,0.5475,0.17220543806646527,0.24471299093655588,0.20241691842900303,1.164021656121938,1.4525000000000001,1.164021656121938,0.14886988358760708,0.21219495484971668,0.19600704934541793,0.8171820500312019,-2.386528324540919,-2.386528324540919,0.0,0.0,0.0,0.0,0.0,-1.7669334911514092,-1.7669334911514092,0.0,,188
161,Fairleigh Dickinson Knights,2005,28,98.65853156985479,101.11429831262296,69.62048647960859,0.34330206123969936,0.6947892598709604,0.023168050430984893,0.3263099252412434,0.31086548784936535,3.2857142857142856,12.242314673992645,0.11000718016400671,12.923871518490696,87.75410097563338,116.82172143354104,-12.6,98.65853156985479,101.11429831262296,-8.635443645569874,-7.318464198782133,11.260379417611901,28,19.727281375560857,0.25,0.8576577309488729,0.685,0.42900302114803623,0.38972809667673713,0.44108761329305135,1.1423422690511271,1.315,1.1423422690511271,0.36396156527650697,0.331646128554752,0.386686807653575,0.6416675269818402,-2.4557667427681764,-2.4557667427681764,0.0,0.0,0.0,0.0,0.0,-1.8361719093786668,-1.8361719093786668,0.0,,189
2612,Saint Peter's Peacocks,2005,24,101.06916518060387,103.80056264095347,72.9855760175788,0.36176278053977756,0.6316276904468348,0.04456671296521516,0.34466343701175123,0.3508352469236808,0.5,7.5165301436219325,0.08899451306659288,11.07288109085318,98.29509740701202,126.24804397493264,-10.7,101.06916518060387,103.80056264095347,-3.7082647574499195,-3.86837763787172,7.936890987891671,24,14.800102487440903,0.25,0.9606793217436628,0.7325,0.00906344410876133,0.08157099697885196,0.15709969788519637,1.0393206782563373,1.2675,1.0393206782563373,0.006995870402296362,0.06315421001465106,0.13274924471299093,0.9419103671557059,-2.731397460349598,-2.731397460349598,0.0,0.0,0.0,0.0,0.0,-2.1118026269600882,-2.1118026269600882,0.0,,190
2046,Austin Peay Governors,2005,30,96.38505899765222,99.24219352888085,64.450006672397,0.3119511357054879,0.6735479210338491,0.010803630749377981,0.3671130402331095,0.3237232404335781,-2.1666666666666665,13.998708751629572,0.15493562409893588,11.135786776264926,83.72276109813973,116.255292103705,-15.1,96.38505899765222,99.24219352888085,-0.9278366595951493,-0.6698056599040437,9.917350206517291,30,12.019674389586132,0.25,0.8182577510781321,0.6225,0.7522658610271903,0.972809667673716,0.1661631419939577,1.1817422489218679,1.3775,1.1817422489218679,0.6602266374689959,0.8563821547277928,0.15259315206445115,0.3980273028415614,-2.857134531228624,-2.857134531228624,0.0,0.0,0.0,0.0,0.0,-2.2375396978391144,-2.2375396978391144,0.0,,191
61,Georgia Bulldogs,2005,27,91.8678770963353,94.87503588688193,65.44399920856313,0.30970649782770526,0.6618671712035371,0.0006725910585577114,0.3986597633451082,0.349364001122428,-7.444444444444445,16.477755507847764,0.11090692329817681,15.320507456280577,69.12307325320413,120.32582468902208,-25.0,91.8678770963353,94.87503588688193,11.991472415575677,8.803995055413052,15.21306298699513,27,-0.8996346855846937,-0.008996346855846937,0.6755688623488617,0.5,0.9788519637462235,0.40483383685800606,0.7854984894259819,1.3244311376511382,1.5,1.3244311376511382,0.9628204934999949,0.3994138825337703,0.7854984894259819,0.27870232135668693,-3.007158790546626,-3.007158790546626,0.0,0.0,0.0,0.0,0.0,-2.3875639571571163,-2.3875639571571163,0.0,,192
